file_name,image_id,mpp,pass,n_clicks,seed_index,seed_ann_id,n_candidates_after_selfhit,n_selfhit_dropped,dist_seed_to_nearest_cand,crop_um,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,variant,query
301.tiff,301,0.2533,1click,1,3,14787,20369,1,6.53,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,4544.0,10588.0,20103.0,rawpixel_ccoeff,5000,5000,111,41,0.511520737327189,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,chromatin,od,False,,False,False,217,109,20369,0.9358,107,2,0.022141,1.0,29.609,192.0,1576.0,19933.0,chromatin_density_51px,500,500,137,37,0.631336405529954,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,chromatin,od,False,,False,False,217,109,20369,0.9358,107,2,0.022141,1.0,29.609,192.0,1576.0,19933.0,chromatin_density_51px,1000,1000,165,59,0.7603686635944701,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,chromatin,od,False,,False,False,217,109,20369,0.9358,107,2,0.022141,1.0,29.609,192.0,1576.0,19933.0,chromatin_density_51px,2000,2000,183,77,0.8433179723502304,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,chromatin,od,False,,False,False,217,109,20369,0.9358,107,2,0.022141,1.0,29.609,192.0,1576.0,19933.0,chromatin_density_51px,5000,5000,197,96,0.9078341013824884,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,blob_native,score,False,,False,False,217,109,20369,0.9358,107,2,0.0,1.0,29.609,167.0,480.0,7749.0,otsu_component_mean,500,500,174,68,0.8018433179723502,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,blob_native,score,False,,False,False,217,109,20369,0.9358,107,2,0.0,1.0,29.609,167.0,480.0,7749.0,otsu_component_mean,1000,1000,202,85,0.9308755760368663,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,blob_native,score,False,,False,False,217,109,20369,0.9358,107,2,0.0,1.0,29.609,167.0,480.0,7749.0,otsu_component_mean,2000,2000,210,98,0.967741935483871,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,blob_native,score,False,,False,False,217,109,20369,0.9358,107,2,0.0,1.0,29.609,167.0,480.0,7749.0,otsu_component_mean,5000,5000,214,104,0.9861751152073732,,
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,117.0,242.0,2110.0,fcos_midogpp_r18,500,500,205,42,0.9447004608294931,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,117.0,242.0,2110.0,fcos_midogpp_r18,1000,1000,213,68,0.9815668202764977,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,117.0,242.0,2110.0,fcos_midogpp_r18,2000,2000,216,90,0.9953917050691244,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,117.0,242.0,2110.0,fcos_midogpp_r18,5000,5000,217,106,1.0,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,118.0,237.0,2137.0,fcos_midogpp_r18,500,500,204,42,0.9400921658986175,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,118.0,237.0,2137.0,fcos_midogpp_r18,1000,1000,213,68,0.9815668202764977,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,118.0,237.0,2137.0,fcos_midogpp_r18,2000,2000,216,91,0.9953917050691244,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,118.0,237.0,2137.0,fcos_midogpp_r18,5000,5000,217,106,1.0,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,119.0,251.0,2212.0,fcos_midogpp_r18,500,500,200,35,0.9216589861751152,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,119.0,251.0,2212.0,fcos_midogpp_r18,1000,1000,213,66,0.9815668202764977,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,119.0,251.0,2212.0,fcos_midogpp_r18,2000,2000,216,90,0.9953917050691244,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,119.0,251.0,2212.0,fcos_midogpp_r18,5000,5000,217,105,1.0,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5870.0,12774.0,19572.0,kaiko_vits16,500,500,15,4,0.06912442396313365,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5870.0,12774.0,19572.0,kaiko_vits16,1000,1000,27,8,0.12442396313364056,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5870.0,12774.0,19572.0,kaiko_vits16,2000,2000,51,14,0.2350230414746544,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5870.0,12774.0,19572.0,kaiko_vits16,5000,5000,98,35,0.45161290322580644,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5049.0,12332.0,18860.0,kaiko_vits16,500,500,19,5,0.08755760368663594,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5049.0,12332.0,18860.0,kaiko_vits16,1000,1000,33,8,0.15207373271889402,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5049.0,12332.0,18860.0,kaiko_vits16,2000,2000,59,16,0.271889400921659,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5049.0,12332.0,18860.0,kaiko_vits16,5000,5000,108,41,0.4976958525345622,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4411.0,10105.0,20253.0,kaiko_vits16,500,500,27,5,0.12442396313364056,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4411.0,10105.0,20253.0,kaiko_vits16,1000,1000,45,8,0.2073732718894009,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4411.0,10105.0,20253.0,kaiko_vits16,2000,2000,70,14,0.3225806451612903,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4411.0,10105.0,20253.0,kaiko_vits16,5000,5000,114,46,0.5253456221198156,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4709.0,12066.0,19135.0,lunit_dino_vits16,500,500,24,2,0.11059907834101383,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4709.0,12066.0,19135.0,lunit_dino_vits16,1000,1000,36,6,0.16589861751152074,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4709.0,12066.0,19135.0,lunit_dino_vits16,2000,2000,64,15,0.29493087557603687,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4709.0,12066.0,19135.0,lunit_dino_vits16,5000,5000,115,34,0.5299539170506913,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3689.0,9593.0,19666.0,lunit_dino_vits16,500,500,33,3,0.15207373271889402,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3689.0,9593.0,19666.0,lunit_dino_vits16,1000,1000,49,8,0.22580645161290322,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3689.0,9593.0,19666.0,lunit_dino_vits16,2000,2000,70,20,0.3225806451612903,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3689.0,9593.0,19666.0,lunit_dino_vits16,5000,5000,132,46,0.6082949308755761,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3710.0,9650.0,19555.0,lunit_dino_vits16,500,500,33,4,0.15207373271889402,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3710.0,9650.0,19555.0,lunit_dino_vits16,1000,1000,45,8,0.2073732718894009,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3710.0,9650.0,19555.0,lunit_dino_vits16,2000,2000,68,21,0.31336405529953915,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,3710.0,9650.0,19555.0,lunit_dino_vits16,5000,5000,132,44,0.6082949308755761,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,923.0,3934.0,16840.0,lunit_dino_vits16_16um,500,500,92,16,0.423963133640553,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,923.0,3934.0,16840.0,lunit_dino_vits16_16um,1000,1000,113,30,0.5207373271889401,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,923.0,3934.0,16840.0,lunit_dino_vits16_16um,2000,2000,144,47,0.663594470046083,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,923.0,3934.0,16840.0,lunit_dino_vits16_16um,5000,5000,183,73,0.8433179723502304,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,553.0,2746.0,14593.0,lunit_dino_vits16_16um,500,500,104,21,0.4792626728110599,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,553.0,2746.0,14593.0,lunit_dino_vits16_16um,1000,1000,136,34,0.6267281105990783,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,553.0,2746.0,14593.0,lunit_dino_vits16_16um,2000,2000,158,51,0.728110599078341,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,553.0,2746.0,14593.0,lunit_dino_vits16_16um,5000,5000,197,82,0.9078341013824884,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,598.0,2977.0,14319.0,lunit_dino_vits16_16um,500,500,104,24,0.4792626728110599,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,598.0,2977.0,14319.0,lunit_dino_vits16_16um,1000,1000,133,33,0.6129032258064516,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,598.0,2977.0,14319.0,lunit_dino_vits16_16um,2000,2000,162,56,0.7465437788018433,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,598.0,2977.0,14319.0,lunit_dino_vits16_16um,5000,5000,196,84,0.9032258064516129,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,7735.0,13204.0,19474.0,resnet18_in1k,500,500,6,3,0.027649769585253458,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,7735.0,13204.0,19474.0,resnet18_in1k,1000,1000,12,6,0.055299539170506916,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,7735.0,13204.0,19474.0,resnet18_in1k,2000,2000,38,12,0.17511520737327188,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,7735.0,13204.0,19474.0,resnet18_in1k,5000,5000,80,27,0.3686635944700461,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6200.0,11921.0,19820.0,resnet18_in1k,500,500,12,3,0.055299539170506916,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6200.0,11921.0,19820.0,resnet18_in1k,1000,1000,23,7,0.10599078341013825,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6200.0,11921.0,19820.0,resnet18_in1k,2000,2000,48,15,0.22119815668202766,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6200.0,11921.0,19820.0,resnet18_in1k,5000,5000,91,33,0.41935483870967744,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5919.0,12581.0,19434.0,resnet18_in1k,500,500,14,4,0.06451612903225806,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5919.0,12581.0,19434.0,resnet18_in1k,1000,1000,26,9,0.11981566820276497,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5919.0,12581.0,19434.0,resnet18_in1k,2000,2000,46,13,0.2119815668202765,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,5919.0,12581.0,19434.0,resnet18_in1k,5000,5000,94,33,0.43317972350230416,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,2248.0,7489.0,19672.0,resnet18_in1k_16um,500,500,52,10,0.23963133640552994,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,2248.0,7489.0,19672.0,resnet18_in1k_16um,1000,1000,65,16,0.2995391705069124,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,2248.0,7489.0,19672.0,resnet18_in1k_16um,2000,2000,101,25,0.46543778801843316,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,2248.0,7489.0,19672.0,resnet18_in1k_16um,5000,5000,146,55,0.6728110599078341,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1627.0,5224.0,19354.0,resnet18_in1k_16um,500,500,66,12,0.30414746543778803,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1627.0,5224.0,19354.0,resnet18_in1k_16um,1000,1000,89,20,0.41013824884792627,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1627.0,5224.0,19354.0,resnet18_in1k_16um,2000,2000,116,34,0.5345622119815668,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1627.0,5224.0,19354.0,resnet18_in1k_16um,5000,5000,170,61,0.783410138248848,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1166.0,5269.0,19569.0,resnet18_in1k_16um,500,500,79,13,0.3640552995391705,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1166.0,5269.0,19569.0,resnet18_in1k_16um,1000,1000,100,28,0.4608294930875576,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1166.0,5269.0,19569.0,resnet18_in1k_16um,2000,2000,130,36,0.5990783410138248,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,1166.0,5269.0,19569.0,resnet18_in1k_16um,5000,5000,171,65,0.7880184331797235,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4866.0,11043.0,20326.0,rawpixel_ccoeff,500,500,26,3,0.11981566820276497,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4866.0,11043.0,20326.0,rawpixel_ccoeff,1000,1000,41,8,0.1889400921658986,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4866.0,11043.0,20326.0,rawpixel_ccoeff,2000,2000,62,13,0.2857142857142857,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,4866.0,11043.0,20326.0,rawpixel_ccoeff,5000,5000,113,36,0.5207373271889401,cosine,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6992.0,12804.0,20341.0,rawpixel_ccoeff,500,500,17,4,0.07834101382488479,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6992.0,12804.0,20341.0,rawpixel_ccoeff,1000,1000,32,7,0.14746543778801843,cl2n,click
301.tiff,301,0.2533,1click,1,4,14816,20369,1,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,217,109,20369,0.9358,107,4,0.0,1.0,29.609,6992.0,12804.0,20341.0,rawpixel_ccoeff,2000,2000,46,11,0.2119815668202765,cl2n,click
