subset,file_name,domain,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,base_size,tpl_cx,tpl_cy,tpl_offset_px,tpl_sha1,n_agreement_pool,n_after_border,n_joint_valid,n_seed_pool,n_retries,refused_draws,contested_seed_tier,n_gt_mitotic,nearest_other_ann_px,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,od_descending,match_radius_px,mpp,t_pipeline_s,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
testing_35,353.tiff,human neuroendocrine tumor,353,2,hem_bbox,18281,1131.0,1223.0,31,1130.0,1218.5,4.61,c588ba1c0b37268a7dc6f74383ec7f9809d16edb,50,47,45,45,0,,False,62,76.58,100,True,98,961,0,,0,True,32.9751968503937,0.22744367634943946,6.7,9,14,18,0.9,0.7,0.6
testing_35,364.tiff,human neuroendocrine tumor,364,0,default_51,18757,961.0,1596.0,51,961.0,1596.0,0.0,d67482dac6c244fd114dcaf0d737fb28d7c605a2,7,7,6,7,0,,False,22,502.23,100,True,99,2601,0,,0,True,33.13877952755905,0.22632094805310524,12.2,5,5,5,0.5,0.25,0.16666666666666666
testing_35,364.tiff,human neuroendocrine tumor,364,0,gray_bbox,18757,961.0,1596.0,37,965.0,1589.0,8.062,8f9d051d33255c2216d1134c93592bab18e0afc7,7,7,6,7,0,,False,22,502.23,100,True,97,1369,0,,0,True,33.13877952755905,0.22632094805310524,15.5,4,4,4,0.4,0.2,0.13333333333333333
testing_35,364.tiff,human neuroendocrine tumor,364,0,hem_bbox,18757,961.0,1596.0,37,959.5,1588.5,7.649,efc5a5ee5fe7e6e91e9ba70228246486ebbc438a,7,7,6,7,0,,False,22,502.23,100,True,96,1369,0,,0,True,33.13877952755905,0.22632094805310524,15.0,5,5,5,0.5,0.25,0.16666666666666666
testing_35,364.tiff,human neuroendocrine tumor,364,1,default_51,18766,6777.0,1057.0,51,6777.0,1057.0,0.0,737addad72880d3b9b4999d93d611932eec01849,7,7,6,6,0,,False,22,655.46,100,True,99,2601,0,,0,True,33.13877952755905,0.22632094805310524,11.3,6,6,6,0.6,0.3,0.2
testing_35,364.tiff,human neuroendocrine tumor,364,1,gray_bbox,18766,6777.0,1057.0,23,6777.5,1056.5,0.707,87f7a5838a340870aaba5e116fb0ac7d369d0167,7,7,6,6,0,,False,22,655.46,100,True,99,529,0,,0,True,33.13877952755905,0.22632094805310524,7.9,5,6,6,0.5,0.3,0.2
testing_35,364.tiff,human neuroendocrine tumor,364,1,hem_bbox,18766,6777.0,1057.0,19,6777.5,1057.0,0.5,ea8d4693598f72db431ee4dc95eead9d60fa606b,7,7,6,6,0,,False,22,655.46,100,True,94,361,0,,0,True,33.13877952755905,0.22632094805310524,5.9,4,5,5,0.4,0.25,0.16666666666666666
testing_35,364.tiff,human neuroendocrine tumor,364,2,default_51,18785,6674.0,3662.0,51,6674.0,3662.0,0.0,d1917967871f17eeec68c5563120eeea62b9ef44,7,7,6,5,0,,False,22,69.29,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,5.8,5,5,5,0.5,0.25,0.16666666666666666
testing_35,364.tiff,human neuroendocrine tumor,364,2,gray_bbox,18785,6674.0,3662.0,51,6674.0,3656.0,6.0,1ad397c34de6194cc3b96b1ca724164a680f117a,7,7,6,5,0,,False,22,69.29,100,True,98,2601,0,,0,True,33.13877952755905,0.22632094805310524,5.1,5,5,5,0.5,0.25,0.16666666666666666
testing_35,364.tiff,human neuroendocrine tumor,364,2,hem_bbox,18785,6674.0,3662.0,25,6673.0,3658.0,4.123,e03bbe62af66583b986c86f7cc6b5d584c6881da,7,7,6,5,0,,False,22,69.29,100,True,91,625,0,,0,True,33.13877952755905,0.22632094805310524,4.1,2,2,2,0.2,0.1,0.06666666666666667
testing_35,400.tiff,human neuroendocrine tumor,400,0,default_51,20040,85.0,4646.0,51,85.0,4646.0,0.0,30061a69ef5261252733d6a117f39478c6b4b9e2,95,91,84,91,0,,False,103,170.66,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,4.7,9,17,25,0.9,0.85,0.8333333333333334
testing_35,400.tiff,human neuroendocrine tumor,400,0,gray_bbox,20040,85.0,4646.0,35,87.5,4646.0,2.5,d3901dc61cdd7640f97a456ac154549322428e70,95,91,84,91,0,,False,103,170.66,100,True,98,1225,0,,0,True,33.059940944881895,0.22686065932495555,4.4,8,16,21,0.8,0.8,0.7
testing_35,400.tiff,human neuroendocrine tumor,400,0,hem_bbox,20040,85.0,4646.0,31,88.0,4645.5,3.041,dee5e8fd7da541d057c85781214f4a27b97825ba,95,91,84,91,0,,False,103,170.66,100,True,98,961,0,,0,True,33.059940944881895,0.22686065932495555,4.2,8,14,18,0.8,0.7,0.6
testing_35,400.tiff,human neuroendocrine tumor,400,1,default_51,19942,3384.0,664.0,51,3384.0,664.0,0.0,67179f8c22c7bcaadc2e18088d1c1ec322de4616,95,91,84,90,0,,False,103,209.44,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,4.5,9,17,27,0.9,0.85,0.9
testing_35,400.tiff,human neuroendocrine tumor,400,1,gray_bbox,19942,3384.0,664.0,33,3382.0,662.5,2.5,2ec3dad2e461f1cfffccc32555e1ad2ea031dcd7,95,91,84,90,0,,False,103,209.44,100,True,100,1089,0,,0,True,33.059940944881895,0.22686065932495555,4.4,9,17,26,0.9,0.85,0.8666666666666667
testing_35,400.tiff,human neuroendocrine tumor,400,1,hem_bbox,19942,3384.0,664.0,31,3382.0,661.5,3.202,6867725d221a23c474b9d82fd9cb9b4de615f63d,95,91,84,90,0,,False,103,209.44,100,True,100,961,0,,0,True,33.059940944881895,0.22686065932495555,4.0,9,17,25,0.9,0.85,0.8333333333333334
testing_35,400.tiff,human neuroendocrine tumor,400,2,default_51,19947,5673.0,540.0,51,5673.0,540.0,0.0,56fd9991704348442a3d0933222a1da1f6df6c52,95,91,84,89,0,,False,103,312.06,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,4.3,9,17,27,0.9,0.85,0.9
testing_35,400.tiff,human neuroendocrine tumor,400,2,gray_bbox,19947,5673.0,540.0,35,5673.5,539.5,0.707,4a20e748902bf0e6ca7c8286332d896cd907ebd4,95,91,84,89,0,,False,103,312.06,100,True,100,1225,0,,0,True,33.059940944881895,0.22686065932495555,4.0,9,17,27,0.9,0.85,0.9
testing_35,400.tiff,human neuroendocrine tumor,400,2,hem_bbox,19947,5673.0,540.0,33,5674.0,539.0,1.414,93205f74a780d857d4c4769c4372159a1d5ce88c,95,91,84,89,0,,False,103,312.06,100,True,100,1089,0,,0,True,33.059940944881895,0.22686065932495555,4.3,9,17,24,0.9,0.85,0.8
testing_35,401.tiff,human neuroendocrine tumor,401,0,default_51,20132,3990.0,5047.0,51,3990.0,5047.0,0.0,bbc423519d5a46078f4ae67bcced13a4584648ce,14,14,12,14,0,,False,18,346.0,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,5.4,7,9,10,0.7,0.45,0.3333333333333333
testing_35,401.tiff,human neuroendocrine tumor,401,0,gray_bbox,20132,3990.0,5047.0,29,3990.0,5047.0,0.0,ad81ec2be4460e7791169d0c623e0ba92f7edb69,14,14,12,14,0,,False,18,346.0,100,True,95,841,0,,0,True,33.059940944881895,0.22686065932495555,5.3,6,7,7,0.6,0.35,0.23333333333333334
testing_35,401.tiff,human neuroendocrine tumor,401,0,hem_bbox,20132,3990.0,5047.0,27,3990.0,5047.5,0.5,f5dff4bd0e942f0dbcf1750c7a375fc87d21f2ad,14,14,12,14,0,,False,18,346.0,100,True,96,729,0,,0,True,33.059940944881895,0.22686065932495555,5.1,6,7,7,0.6,0.35,0.23333333333333334
testing_35,401.tiff,human neuroendocrine tumor,401,1,default_51,20102,2485.0,507.0,51,2485.0,507.0,0.0,8fc6ca7310ef1dcddca58068a9456d5ff8c13a18,14,14,12,13,0,,False,18,97.42,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,5.5,7,8,8,0.7,0.4,0.26666666666666666
testing_35,401.tiff,human neuroendocrine tumor,401,1,gray_bbox,20102,2485.0,507.0,35,2482.5,507.5,2.55,fd3c3c1c4d352cd2c67cd45422701ef6271e869b,14,14,12,13,0,,False,18,97.42,100,True,99,1225,0,,0,True,33.059940944881895,0.22686065932495555,5.1,6,7,8,0.6,0.35,0.26666666666666666
testing_35,401.tiff,human neuroendocrine tumor,401,1,hem_bbox,20102,2485.0,507.0,31,2485.0,507.0,0.0,50c45d42f1a59e59b461b64478b3729b113ad074,14,14,12,13,0,,False,18,97.42,100,True,99,961,0,,0,True,33.059940944881895,0.22686065932495555,5.0,6,7,8,0.6,0.35,0.26666666666666666
testing_35,401.tiff,human neuroendocrine tumor,401,2,default_51,20112,2811.0,1659.0,51,2811.0,1659.0,0.0,c0153a4608412cc571ad03b783fd30a7c2d1cbc0,14,14,12,12,0,,False,18,160.43,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,5.7,7,9,10,0.7,0.45,0.3333333333333333
testing_35,401.tiff,human neuroendocrine tumor,401,2,gray_bbox,20112,2811.0,1659.0,27,2812.0,1660.0,1.414,2fae4ef2330bc1ce3f98df392680f74711d66c40,14,14,12,12,0,,False,18,160.43,100,True,97,729,0,,0,True,33.059940944881895,0.22686065932495555,5.3,5,7,7,0.5,0.35,0.23333333333333334
testing_35,401.tiff,human neuroendocrine tumor,401,2,hem_bbox,20112,2811.0,1659.0,23,2811.5,1659.0,0.5,b6f8d742f27c86b8edfc7753fbc938b666c2e40e,14,14,12,12,0,,False,18,160.43,100,True,98,529,0,,0,True,33.059940944881895,0.22686065932495555,5.7,5,6,6,0.5,0.3,0.2
testing_35,404.tiff,human neuroendocrine tumor,404,0,default_51,20471,3045.0,2542.0,51,3045.0,2542.0,0.0,3d253e5fdecb4eb53406a86c3a9d5bd4eba176de,51,49,40,49,0,,False,60,185.42,100,True,99,2601,0,,0,True,33.13877952755905,0.22632094805310524,9.4,4,8,11,0.4,0.4,0.36666666666666664
testing_35,404.tiff,human neuroendocrine tumor,404,0,gray_bbox,20471,3045.0,2542.0,43,3045.0,2542.5,0.5,e20cba752d63b166226e347aea8bec060320bdba,51,49,40,49,0,,False,60,185.42,100,True,97,1849,0,,0,True,33.13877952755905,0.22632094805310524,10.7,4,8,11,0.4,0.4,0.36666666666666664
testing_35,404.tiff,human neuroendocrine tumor,404,0,hem_bbox,20471,3045.0,2542.0,39,3043.5,2543.0,1.803,553e2aad0c544a29ea59d548bf983f6b504ac8e6,51,49,40,49,0,,False,60,185.42,100,True,96,1521,0,,0,True,33.13877952755905,0.22632094805310524,12.9,4,7,11,0.4,0.35,0.36666666666666664
testing_35,404.tiff,human neuroendocrine tumor,404,1,default_51,20474,5840.0,2192.0,51,5840.0,2192.0,0.0,7b8c840d696dc1fea303cd0e0add5fa2426b28c5,51,49,40,48,0,,False,60,364.3,100,True,99,2601,0,,0,True,33.13877952755905,0.22632094805310524,28.2,4,7,9,0.4,0.35,0.3
testing_35,404.tiff,human neuroendocrine tumor,404,1,gray_bbox,20474,5840.0,2192.0,43,5844.0,2187.5,6.021,705fb715a2662fb32dc0cffef65df87b32d4985c,51,49,40,48,0,,False,60,364.3,100,True,98,1849,0,,0,True,33.13877952755905,0.22632094805310524,54.6,3,6,9,0.3,0.3,0.3
testing_35,404.tiff,human neuroendocrine tumor,404,1,hem_bbox,20474,5840.0,2192.0,31,5839.0,2194.0,2.236,4136b95b9c081afa20bfa4a87c564c0e352dee4f,51,49,40,48,0,,False,60,364.3,100,True,98,961,0,,0,True,33.13877952755905,0.22632094805310524,9.8,3,6,8,0.3,0.3,0.26666666666666666
testing_35,404.tiff,human neuroendocrine tumor,404,2,default_51,20472,3048.0,2084.0,51,3048.0,2084.0,0.0,b3048a413681f0542921ab5d20121673753fd73e,51,49,40,47,0,,False,60,159.03,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,7.0,5,8,12,0.5,0.4,0.4
testing_35,404.tiff,human neuroendocrine tumor,404,2,gray_bbox,20472,3048.0,2084.0,43,3043.5,2084.0,4.5,1b57723db39f84c3a494c0dfb6673ed5990d147f,51,49,40,47,0,,False,60,159.03,100,True,99,1849,0,,0,True,33.13877952755905,0.22632094805310524,5.4,5,8,11,0.5,0.4,0.36666666666666664
testing_35,404.tiff,human neuroendocrine tumor,404,2,hem_bbox,20472,3048.0,2084.0,41,3042.0,2085.5,6.185,1369ce5ecfee8b95a4beb2f6362fea59fa2f00bc,51,49,40,47,0,,False,60,159.03,100,True,100,1681,0,,0,True,33.13877952755905,0.22632094805310524,5.7,4,8,12,0.4,0.4,0.4
