file_name,image_id,tumor_type,mpp,seed_index,seed_ann_id,base_size,n_retries,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,z_max,deep_recall,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,op_point,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,100,100,76,11,0.35023041474654376
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,250,250,119,23,0.5483870967741935
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,500,500,143,40,0.6589861751152074
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,1000,1000,165,60,0.7603686635944701
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,2000,2000,183,81,0.8433179723502304
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.0,True,False,217,109,16687,0.9357,107,2,0.0,1.0,178.0,1465.0,3617.0,5605.0,12590.0,15185.0,chromatin_od,grid,0.18112,5000,5000,202,98,0.9308755760368663
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,500,500,122,27,0.5622119815668203
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,2000,2000,169,62,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,345.0,2103.0,4753.0,8716.0,11337.0,15326.0,tm_score,grid,0.28291,5000,5000,196,98,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,100,100,76,11,0.35023041474654376
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,250,250,119,24,0.5483870967741935
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,500,500,144,40,0.663594470046083
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,1000,1000,166,60,0.7649769585253456
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,2000,2000,184,81,0.847926267281106
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,1.5,True,False,217,109,15530,0.9043,106,2,0.0,1.0,177.0,1452.0,3567.0,5512.0,12182.0,14498.0,chromatin_od,grid,0.28291,5000,5000,202,97,0.9308755760368663
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,500,500,122,27,0.5622119815668203
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,2000,2000,169,62,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,345.0,2103.0,4753.0,8716.0,11337.0,,tm_score,grid,0.38471,5000,5000,196,98,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,100,100,76,11,0.35023041474654376
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,250,250,119,24,0.5483870967741935
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,500,500,144,40,0.663594470046083
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,1000,1000,167,62,0.7695852534562212
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,2000,2000,184,81,0.847926267281106
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.0,True,False,217,109,13347,0.8305,105,2,0.0,0.9953917050691244,175.0,1423.0,3459.0,5265.0,11154.0,,chromatin_od,grid,0.38471,5000,5000,205,98,0.9447004608294931
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,500,500,122,27,0.5622119815668203
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,2000,2000,169,62,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,345.0,2103.0,4753.0,8716.0,,,tm_score,grid,0.4865,5000,5000,196,98,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,100,100,76,11,0.35023041474654376
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,250,250,119,25,0.5483870967741935
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,500,500,143,41,0.6589861751152074
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,1000,1000,167,63,0.7695852534562212
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,2000,2000,183,81,0.8433179723502304
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,2.5,True,False,217,109,9855,0.6756,103,2,0.0,0.9631336405529954,178.0,1367.0,3941.0,8740.0,,,chromatin_od,grid,0.4865,5000,5000,203,98,0.9354838709677419
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,500,500,122,27,0.5622119815668203
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,2000,2000,169,62,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,tm_score,score,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,345.0,2103.0,4753.0,,,,tm_score,grid,0.5883,5000,5000,196,98,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,100,100,76,11,0.35023041474654376
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,250,250,122,25,0.5622119815668203
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,500,500,147,42,0.6774193548387096
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,1000,1000,167,65,0.7695852534562212
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,2000,2000,182,81,0.8387096774193549
301.tiff,301,canine cutaneous mast cell tumor,0.2533,0,14969,41,0,-0.02247,0.20359,-0.32786,17963,20,29.609,29.609,1.5595299005508423,1.0,chromatin_od,od,True,3.0,True,False,217,109,5879,0.4438,100,2,0.0,0.9124423963133641,176.0,1301.0,3676.0,,,,chromatin_od,grid,0.5883,5000,5000,197,99,0.9078341013824884
