file_name,tumor_type,seed_index,z,n_at_z
246.tiff,canine lymphosarcoma,2,4.15,765
246.tiff,canine lymphosarcoma,2,4.2,720
246.tiff,canine lymphosarcoma,2,4.25,682
246.tiff,canine lymphosarcoma,2,4.3,638
246.tiff,canine lymphosarcoma,2,4.35,607
246.tiff,canine lymphosarcoma,2,4.4,572
246.tiff,canine lymphosarcoma,2,4.45,533
246.tiff,canine lymphosarcoma,2,4.5,513
246.tiff,canine lymphosarcoma,2,4.55,490
246.tiff,canine lymphosarcoma,2,4.6,464
246.tiff,canine lymphosarcoma,2,4.65,441
246.tiff,canine lymphosarcoma,2,4.7,429
246.tiff,canine lymphosarcoma,2,4.75,414
246.tiff,canine lymphosarcoma,2,4.8,392
246.tiff,canine lymphosarcoma,2,4.85,378
246.tiff,canine lymphosarcoma,2,4.9,364
246.tiff,canine lymphosarcoma,2,4.95,338
246.tiff,canine lymphosarcoma,2,5.0,320
246.tiff,canine lymphosarcoma,2,5.05,310
246.tiff,canine lymphosarcoma,2,5.1,293
246.tiff,canine lymphosarcoma,2,5.15,278
246.tiff,canine lymphosarcoma,2,5.2,269
246.tiff,canine lymphosarcoma,2,5.25,260
246.tiff,canine lymphosarcoma,2,5.3,251
246.tiff,canine lymphosarcoma,2,5.35,235
246.tiff,canine lymphosarcoma,2,5.4,218
246.tiff,canine lymphosarcoma,2,5.45,209
246.tiff,canine lymphosarcoma,2,5.5,198
246.tiff,canine lymphosarcoma,2,5.55,185
246.tiff,canine lymphosarcoma,2,5.6,174
246.tiff,canine lymphosarcoma,2,5.65,163
246.tiff,canine lymphosarcoma,2,5.7,152
246.tiff,canine lymphosarcoma,2,5.75,143
246.tiff,canine lymphosarcoma,2,5.8,140
246.tiff,canine lymphosarcoma,2,5.85,135
246.tiff,canine lymphosarcoma,2,5.9,127
246.tiff,canine lymphosarcoma,2,5.95,120
246.tiff,canine lymphosarcoma,2,6.0,114
246.tiff,canine lymphosarcoma,3,0.0,28368
246.tiff,canine lymphosarcoma,3,0.05,28315
246.tiff,canine lymphosarcoma,3,0.1,28271
246.tiff,canine lymphosarcoma,3,0.15,28224
246.tiff,canine lymphosarcoma,3,0.2,28159
246.tiff,canine lymphosarcoma,3,0.25,28073
246.tiff,canine lymphosarcoma,3,0.3,27997
246.tiff,canine lymphosarcoma,3,0.35,27908
246.tiff,canine lymphosarcoma,3,0.4,27791
246.tiff,canine lymphosarcoma,3,0.45,27685
246.tiff,canine lymphosarcoma,3,0.5,27562
246.tiff,canine lymphosarcoma,3,0.55,27423
246.tiff,canine lymphosarcoma,3,0.6,27245
246.tiff,canine lymphosarcoma,3,0.65,27079
246.tiff,canine lymphosarcoma,3,0.7,26891
246.tiff,canine lymphosarcoma,3,0.75,26701
246.tiff,canine lymphosarcoma,3,0.8,26495
246.tiff,canine lymphosarcoma,3,0.85,26270
246.tiff,canine lymphosarcoma,3,0.9,26025
246.tiff,canine lymphosarcoma,3,0.95,25753
246.tiff,canine lymphosarcoma,3,1.0,25478
246.tiff,canine lymphosarcoma,3,1.05,25193
246.tiff,canine lymphosarcoma,3,1.1,24858
246.tiff,canine lymphosarcoma,3,1.15,24504
246.tiff,canine lymphosarcoma,3,1.2,24189
246.tiff,canine lymphosarcoma,3,1.25,23801
246.tiff,canine lymphosarcoma,3,1.3,23408
246.tiff,canine lymphosarcoma,3,1.35,22995
246.tiff,canine lymphosarcoma,3,1.4,22546
246.tiff,canine lymphosarcoma,3,1.45,22105
246.tiff,canine lymphosarcoma,3,1.5,21645
246.tiff,canine lymphosarcoma,3,1.55,21101
246.tiff,canine lymphosarcoma,3,1.6,20527
246.tiff,canine lymphosarcoma,3,1.65,19957
246.tiff,canine lymphosarcoma,3,1.7,19408
246.tiff,canine lymphosarcoma,3,1.75,18865
246.tiff,canine lymphosarcoma,3,1.8,18267
246.tiff,canine lymphosarcoma,3,1.85,17663
246.tiff,canine lymphosarcoma,3,1.9,17045
246.tiff,canine lymphosarcoma,3,1.95,16385
246.tiff,canine lymphosarcoma,3,2.0,15796
246.tiff,canine lymphosarcoma,3,2.05,15200
246.tiff,canine lymphosarcoma,3,2.1,14614
246.tiff,canine lymphosarcoma,3,2.15,13949
246.tiff,canine lymphosarcoma,3,2.2,13307
246.tiff,canine lymphosarcoma,3,2.25,12695
246.tiff,canine lymphosarcoma,3,2.3,12079
246.tiff,canine lymphosarcoma,3,2.35,11450
246.tiff,canine lymphosarcoma,3,2.4,10893
246.tiff,canine lymphosarcoma,3,2.45,10345
246.tiff,canine lymphosarcoma,3,2.5,9805
246.tiff,canine lymphosarcoma,3,2.55,9292
246.tiff,canine lymphosarcoma,3,2.6,8794
246.tiff,canine lymphosarcoma,3,2.65,8285
246.tiff,canine lymphosarcoma,3,2.7,7781
246.tiff,canine lymphosarcoma,3,2.75,7310
246.tiff,canine lymphosarcoma,3,2.8,6867
246.tiff,canine lymphosarcoma,3,2.85,6457
246.tiff,canine lymphosarcoma,3,2.9,6087
246.tiff,canine lymphosarcoma,3,2.95,5735
246.tiff,canine lymphosarcoma,3,3.0,5366
246.tiff,canine lymphosarcoma,3,3.05,5031
246.tiff,canine lymphosarcoma,3,3.1,4704
246.tiff,canine lymphosarcoma,3,3.15,4418
246.tiff,canine lymphosarcoma,3,3.2,4124
246.tiff,canine lymphosarcoma,3,3.25,3890
246.tiff,canine lymphosarcoma,3,3.3,3631
246.tiff,canine lymphosarcoma,3,3.35,3394
246.tiff,canine lymphosarcoma,3,3.4,3166
246.tiff,canine lymphosarcoma,3,3.45,2972
246.tiff,canine lymphosarcoma,3,3.5,2776
246.tiff,canine lymphosarcoma,3,3.55,2598
246.tiff,canine lymphosarcoma,3,3.6,2442
246.tiff,canine lymphosarcoma,3,3.65,2307
246.tiff,canine lymphosarcoma,3,3.7,2153
246.tiff,canine lymphosarcoma,3,3.75,2011
246.tiff,canine lymphosarcoma,3,3.8,1893
246.tiff,canine lymphosarcoma,3,3.85,1783
246.tiff,canine lymphosarcoma,3,3.9,1681
246.tiff,canine lymphosarcoma,3,3.95,1552
246.tiff,canine lymphosarcoma,3,4.0,1456
246.tiff,canine lymphosarcoma,3,4.05,1351
246.tiff,canine lymphosarcoma,3,4.1,1272
246.tiff,canine lymphosarcoma,3,4.15,1177
246.tiff,canine lymphosarcoma,3,4.2,1102
246.tiff,canine lymphosarcoma,3,4.25,1040
246.tiff,canine lymphosarcoma,3,4.3,962
246.tiff,canine lymphosarcoma,3,4.35,909
246.tiff,canine lymphosarcoma,3,4.4,857
246.tiff,canine lymphosarcoma,3,4.45,805
246.tiff,canine lymphosarcoma,3,4.5,763
246.tiff,canine lymphosarcoma,3,4.55,720
246.tiff,canine lymphosarcoma,3,4.6,676
246.tiff,canine lymphosarcoma,3,4.65,640
246.tiff,canine lymphosarcoma,3,4.7,605
246.tiff,canine lymphosarcoma,3,4.75,575
246.tiff,canine lymphosarcoma,3,4.8,556
246.tiff,canine lymphosarcoma,3,4.85,528
246.tiff,canine lymphosarcoma,3,4.9,495
246.tiff,canine lymphosarcoma,3,4.95,469
246.tiff,canine lymphosarcoma,3,5.0,441
246.tiff,canine lymphosarcoma,3,5.05,413
246.tiff,canine lymphosarcoma,3,5.1,396
246.tiff,canine lymphosarcoma,3,5.15,371
246.tiff,canine lymphosarcoma,3,5.2,353
246.tiff,canine lymphosarcoma,3,5.25,337
246.tiff,canine lymphosarcoma,3,5.3,322
246.tiff,canine lymphosarcoma,3,5.35,310
246.tiff,canine lymphosarcoma,3,5.4,293
246.tiff,canine lymphosarcoma,3,5.45,284
246.tiff,canine lymphosarcoma,3,5.5,268
246.tiff,canine lymphosarcoma,3,5.55,259
246.tiff,canine lymphosarcoma,3,5.6,244
246.tiff,canine lymphosarcoma,3,5.65,230
246.tiff,canine lymphosarcoma,3,5.7,218
246.tiff,canine lymphosarcoma,3,5.75,204
246.tiff,canine lymphosarcoma,3,5.8,201
246.tiff,canine lymphosarcoma,3,5.85,190
246.tiff,canine lymphosarcoma,3,5.9,183
246.tiff,canine lymphosarcoma,3,5.95,176
246.tiff,canine lymphosarcoma,3,6.0,167
246.tiff,canine lymphosarcoma,4,0.0,31137
246.tiff,canine lymphosarcoma,4,0.05,31096
246.tiff,canine lymphosarcoma,4,0.1,31052
246.tiff,canine lymphosarcoma,4,0.15,31000
246.tiff,canine lymphosarcoma,4,0.2,30933
246.tiff,canine lymphosarcoma,4,0.25,30851
246.tiff,canine lymphosarcoma,4,0.3,30780
246.tiff,canine lymphosarcoma,4,0.35,30665
246.tiff,canine lymphosarcoma,4,0.4,30560
246.tiff,canine lymphosarcoma,4,0.45,30429
246.tiff,canine lymphosarcoma,4,0.5,30283
246.tiff,canine lymphosarcoma,4,0.55,30132
246.tiff,canine lymphosarcoma,4,0.6,29970
246.tiff,canine lymphosarcoma,4,0.65,29766
246.tiff,canine lymphosarcoma,4,0.7,29577
246.tiff,canine lymphosarcoma,4,0.75,29325
246.tiff,canine lymphosarcoma,4,0.8,29081
246.tiff,canine lymphosarcoma,4,0.85,28810
246.tiff,canine lymphosarcoma,4,0.9,28509
246.tiff,canine lymphosarcoma,4,0.95,28190
246.tiff,canine lymphosarcoma,4,1.0,27816
246.tiff,canine lymphosarcoma,4,1.05,27427
246.tiff,canine lymphosarcoma,4,1.1,27025
246.tiff,canine lymphosarcoma,4,1.15,26618
246.tiff,canine lymphosarcoma,4,1.2,26158
246.tiff,canine lymphosarcoma,4,1.25,25690
246.tiff,canine lymphosarcoma,4,1.3,25174
246.tiff,canine lymphosarcoma,4,1.35,24645
246.tiff,canine lymphosarcoma,4,1.4,24125
246.tiff,canine lymphosarcoma,4,1.45,23519
246.tiff,canine lymphosarcoma,4,1.5,22915
246.tiff,canine lymphosarcoma,4,1.55,22286
246.tiff,canine lymphosarcoma,4,1.6,21638
246.tiff,canine lymphosarcoma,4,1.65,20908
246.tiff,canine lymphosarcoma,4,1.7,20211
246.tiff,canine lymphosarcoma,4,1.75,19457
246.tiff,canine lymphosarcoma,4,1.8,18729
246.tiff,canine lymphosarcoma,4,1.85,18014
246.tiff,canine lymphosarcoma,4,1.9,17240
246.tiff,canine lymphosarcoma,4,1.95,16508
246.tiff,canine lymphosarcoma,4,2.0,15791
246.tiff,canine lymphosarcoma,4,2.05,15056
246.tiff,canine lymphosarcoma,4,2.1,14302
246.tiff,canine lymphosarcoma,4,2.15,13538
246.tiff,canine lymphosarcoma,4,2.2,12871
246.tiff,canine lymphosarcoma,4,2.25,12235
246.tiff,canine lymphosarcoma,4,2.3,11584
246.tiff,canine lymphosarcoma,4,2.35,10912
246.tiff,canine lymphosarcoma,4,2.4,10307
246.tiff,canine lymphosarcoma,4,2.45,9705
246.tiff,canine lymphosarcoma,4,2.5,9128
246.tiff,canine lymphosarcoma,4,2.55,8577
246.tiff,canine lymphosarcoma,4,2.6,8049
246.tiff,canine lymphosarcoma,4,2.65,7579
246.tiff,canine lymphosarcoma,4,2.7,7122
246.tiff,canine lymphosarcoma,4,2.75,6685
246.tiff,canine lymphosarcoma,4,2.8,6311
246.tiff,canine lymphosarcoma,4,2.85,5929
246.tiff,canine lymphosarcoma,4,2.9,5538
246.tiff,canine lymphosarcoma,4,2.95,5201
246.tiff,canine lymphosarcoma,4,3.0,4872
246.tiff,canine lymphosarcoma,4,3.05,4562
246.tiff,canine lymphosarcoma,4,3.1,4243
246.tiff,canine lymphosarcoma,4,3.15,3970
246.tiff,canine lymphosarcoma,4,3.2,3686
246.tiff,canine lymphosarcoma,4,3.25,3441
246.tiff,canine lymphosarcoma,4,3.3,3230
246.tiff,canine lymphosarcoma,4,3.35,3045
246.tiff,canine lymphosarcoma,4,3.4,2873
246.tiff,canine lymphosarcoma,4,3.45,2696
246.tiff,canine lymphosarcoma,4,3.5,2540
246.tiff,canine lymphosarcoma,4,3.55,2403
246.tiff,canine lymphosarcoma,4,3.6,2270
246.tiff,canine lymphosarcoma,4,3.65,2148
246.tiff,canine lymphosarcoma,4,3.7,2019
246.tiff,canine lymphosarcoma,4,3.75,1922
246.tiff,canine lymphosarcoma,4,3.8,1813
246.tiff,canine lymphosarcoma,4,3.85,1702
246.tiff,canine lymphosarcoma,4,3.9,1601
246.tiff,canine lymphosarcoma,4,3.95,1507
246.tiff,canine lymphosarcoma,4,4.0,1439
246.tiff,canine lymphosarcoma,4,4.05,1373
246.tiff,canine lymphosarcoma,4,4.1,1307
246.tiff,canine lymphosarcoma,4,4.15,1252
246.tiff,canine lymphosarcoma,4,4.2,1195
246.tiff,canine lymphosarcoma,4,4.25,1145
246.tiff,canine lymphosarcoma,4,4.3,1099
246.tiff,canine lymphosarcoma,4,4.35,1053
246.tiff,canine lymphosarcoma,4,4.4,1007
246.tiff,canine lymphosarcoma,4,4.45,962
246.tiff,canine lymphosarcoma,4,4.5,921
246.tiff,canine lymphosarcoma,4,4.55,889
246.tiff,canine lymphosarcoma,4,4.6,841
246.tiff,canine lymphosarcoma,4,4.65,805
246.tiff,canine lymphosarcoma,4,4.7,774
246.tiff,canine lymphosarcoma,4,4.75,744
246.tiff,canine lymphosarcoma,4,4.8,716
246.tiff,canine lymphosarcoma,4,4.85,679
246.tiff,canine lymphosarcoma,4,4.9,662
246.tiff,canine lymphosarcoma,4,4.95,636
246.tiff,canine lymphosarcoma,4,5.0,609
246.tiff,canine lymphosarcoma,4,5.05,583
246.tiff,canine lymphosarcoma,4,5.1,567
246.tiff,canine lymphosarcoma,4,5.15,539
246.tiff,canine lymphosarcoma,4,5.2,517
246.tiff,canine lymphosarcoma,4,5.25,504
246.tiff,canine lymphosarcoma,4,5.3,488
246.tiff,canine lymphosarcoma,4,5.35,473
246.tiff,canine lymphosarcoma,4,5.4,452
246.tiff,canine lymphosarcoma,4,5.45,437
246.tiff,canine lymphosarcoma,4,5.5,407
246.tiff,canine lymphosarcoma,4,5.55,391
246.tiff,canine lymphosarcoma,4,5.6,378
246.tiff,canine lymphosarcoma,4,5.65,361
246.tiff,canine lymphosarcoma,4,5.7,355
246.tiff,canine lymphosarcoma,4,5.75,346
246.tiff,canine lymphosarcoma,4,5.8,330
246.tiff,canine lymphosarcoma,4,5.85,307
246.tiff,canine lymphosarcoma,4,5.9,294
246.tiff,canine lymphosarcoma,4,5.95,287
246.tiff,canine lymphosarcoma,4,6.0,277
459.tiff,canine soft tissue sarcoma,0,0.0,25835
459.tiff,canine soft tissue sarcoma,0,0.05,25749
459.tiff,canine soft tissue sarcoma,0,0.1,25641
459.tiff,canine soft tissue sarcoma,0,0.15,25525
459.tiff,canine soft tissue sarcoma,0,0.2,25373
459.tiff,canine soft tissue sarcoma,0,0.25,25186
459.tiff,canine soft tissue sarcoma,0,0.3,24974
459.tiff,canine soft tissue sarcoma,0,0.35,24738
459.tiff,canine soft tissue sarcoma,0,0.4,24512
459.tiff,canine soft tissue sarcoma,0,0.45,24266
459.tiff,canine soft tissue sarcoma,0,0.5,23998
459.tiff,canine soft tissue sarcoma,0,0.55,23739
459.tiff,canine soft tissue sarcoma,0,0.6,23435
459.tiff,canine soft tissue sarcoma,0,0.65,23133
459.tiff,canine soft tissue sarcoma,0,0.7,22859
459.tiff,canine soft tissue sarcoma,0,0.75,22548
459.tiff,canine soft tissue sarcoma,0,0.8,22227
459.tiff,canine soft tissue sarcoma,0,0.85,21926
459.tiff,canine soft tissue sarcoma,0,0.9,21593
459.tiff,canine soft tissue sarcoma,0,0.95,21248
459.tiff,canine soft tissue sarcoma,0,1.0,20892
459.tiff,canine soft tissue sarcoma,0,1.05,20599
459.tiff,canine soft tissue sarcoma,0,1.1,20296
459.tiff,canine soft tissue sarcoma,0,1.15,19988
459.tiff,canine soft tissue sarcoma,0,1.2,19689
459.tiff,canine soft tissue sarcoma,0,1.25,19390
459.tiff,canine soft tissue sarcoma,0,1.3,19103
459.tiff,canine soft tissue sarcoma,0,1.35,18780
459.tiff,canine soft tissue sarcoma,0,1.4,18477
459.tiff,canine soft tissue sarcoma,0,1.45,18201
459.tiff,canine soft tissue sarcoma,0,1.5,17917
459.tiff,canine soft tissue sarcoma,0,1.55,17607
459.tiff,canine soft tissue sarcoma,0,1.6,17314
459.tiff,canine soft tissue sarcoma,0,1.65,17032
459.tiff,canine soft tissue sarcoma,0,1.7,16721
459.tiff,canine soft tissue sarcoma,0,1.75,16409
459.tiff,canine soft tissue sarcoma,0,1.8,16109
459.tiff,canine soft tissue sarcoma,0,1.85,15746
459.tiff,canine soft tissue sarcoma,0,1.9,15400
459.tiff,canine soft tissue sarcoma,0,1.95,15076
459.tiff,canine soft tissue sarcoma,0,2.0,14755
459.tiff,canine soft tissue sarcoma,0,2.05,14416
459.tiff,canine soft tissue sarcoma,0,2.1,14071
459.tiff,canine soft tissue sarcoma,0,2.15,13716
459.tiff,canine soft tissue sarcoma,0,2.2,13354
459.tiff,canine soft tissue sarcoma,0,2.25,12961
459.tiff,canine soft tissue sarcoma,0,2.3,12574
459.tiff,canine soft tissue sarcoma,0,2.35,12197
459.tiff,canine soft tissue sarcoma,0,2.4,11827
459.tiff,canine soft tissue sarcoma,0,2.45,11436
459.tiff,canine soft tissue sarcoma,0,2.5,11023
459.tiff,canine soft tissue sarcoma,0,2.55,10639
459.tiff,canine soft tissue sarcoma,0,2.6,10203
459.tiff,canine soft tissue sarcoma,0,2.65,9845
459.tiff,canine soft tissue sarcoma,0,2.7,9453
459.tiff,canine soft tissue sarcoma,0,2.75,9047
459.tiff,canine soft tissue sarcoma,0,2.8,8656
459.tiff,canine soft tissue sarcoma,0,2.85,8255
459.tiff,canine soft tissue sarcoma,0,2.9,7878
459.tiff,canine soft tissue sarcoma,0,2.95,7496
459.tiff,canine soft tissue sarcoma,0,3.0,7162
459.tiff,canine soft tissue sarcoma,0,3.05,6797
459.tiff,canine soft tissue sarcoma,0,3.1,6456
459.tiff,canine soft tissue sarcoma,0,3.15,6135
459.tiff,canine soft tissue sarcoma,0,3.2,5820
459.tiff,canine soft tissue sarcoma,0,3.25,5518
459.tiff,canine soft tissue sarcoma,0,3.3,5193
459.tiff,canine soft tissue sarcoma,0,3.35,4909
459.tiff,canine soft tissue sarcoma,0,3.4,4636
459.tiff,canine soft tissue sarcoma,0,3.45,4390
459.tiff,canine soft tissue sarcoma,0,3.5,4116
459.tiff,canine soft tissue sarcoma,0,3.55,3875
459.tiff,canine soft tissue sarcoma,0,3.6,3615
459.tiff,canine soft tissue sarcoma,0,3.65,3385
459.tiff,canine soft tissue sarcoma,0,3.7,3179
459.tiff,canine soft tissue sarcoma,0,3.75,2986
459.tiff,canine soft tissue sarcoma,0,3.8,2811
459.tiff,canine soft tissue sarcoma,0,3.85,2646
459.tiff,canine soft tissue sarcoma,0,3.9,2478
459.tiff,canine soft tissue sarcoma,0,3.95,2304
459.tiff,canine soft tissue sarcoma,0,4.0,2149
459.tiff,canine soft tissue sarcoma,0,4.05,2011
459.tiff,canine soft tissue sarcoma,0,4.1,1855
459.tiff,canine soft tissue sarcoma,0,4.15,1725
459.tiff,canine soft tissue sarcoma,0,4.2,1613
459.tiff,canine soft tissue sarcoma,0,4.25,1511
459.tiff,canine soft tissue sarcoma,0,4.3,1410
459.tiff,canine soft tissue sarcoma,0,4.35,1317
459.tiff,canine soft tissue sarcoma,0,4.4,1224
459.tiff,canine soft tissue sarcoma,0,4.45,1136
459.tiff,canine soft tissue sarcoma,0,4.5,1045
459.tiff,canine soft tissue sarcoma,0,4.55,962
459.tiff,canine soft tissue sarcoma,0,4.6,892
459.tiff,canine soft tissue sarcoma,0,4.65,823
459.tiff,canine soft tissue sarcoma,0,4.7,759
459.tiff,canine soft tissue sarcoma,0,4.75,691
459.tiff,canine soft tissue sarcoma,0,4.8,636
459.tiff,canine soft tissue sarcoma,0,4.85,578
459.tiff,canine soft tissue sarcoma,0,4.9,530
459.tiff,canine soft tissue sarcoma,0,4.95,483
459.tiff,canine soft tissue sarcoma,0,5.0,447
459.tiff,canine soft tissue sarcoma,0,5.05,421
459.tiff,canine soft tissue sarcoma,0,5.1,394
459.tiff,canine soft tissue sarcoma,0,5.15,367
459.tiff,canine soft tissue sarcoma,0,5.2,335
459.tiff,canine soft tissue sarcoma,0,5.25,313
459.tiff,canine soft tissue sarcoma,0,5.3,288
459.tiff,canine soft tissue sarcoma,0,5.35,269
459.tiff,canine soft tissue sarcoma,0,5.4,250
459.tiff,canine soft tissue sarcoma,0,5.45,235
459.tiff,canine soft tissue sarcoma,0,5.5,216
459.tiff,canine soft tissue sarcoma,0,5.55,206
459.tiff,canine soft tissue sarcoma,0,5.6,184
459.tiff,canine soft tissue sarcoma,0,5.65,169
459.tiff,canine soft tissue sarcoma,0,5.7,162
459.tiff,canine soft tissue sarcoma,0,5.75,153
459.tiff,canine soft tissue sarcoma,0,5.8,141
459.tiff,canine soft tissue sarcoma,0,5.85,132
459.tiff,canine soft tissue sarcoma,0,5.9,122
459.tiff,canine soft tissue sarcoma,0,5.95,112
459.tiff,canine soft tissue sarcoma,0,6.0,106
459.tiff,canine soft tissue sarcoma,1,0.0,21401
459.tiff,canine soft tissue sarcoma,1,0.05,21310
459.tiff,canine soft tissue sarcoma,1,0.1,21191
459.tiff,canine soft tissue sarcoma,1,0.15,21069
459.tiff,canine soft tissue sarcoma,1,0.2,20919
459.tiff,canine soft tissue sarcoma,1,0.25,20731
459.tiff,canine soft tissue sarcoma,1,0.3,20568
459.tiff,canine soft tissue sarcoma,1,0.35,20371
459.tiff,canine soft tissue sarcoma,1,0.4,20166
459.tiff,canine soft tissue sarcoma,1,0.45,19960
459.tiff,canine soft tissue sarcoma,1,0.5,19749
459.tiff,canine soft tissue sarcoma,1,0.55,19521
459.tiff,canine soft tissue sarcoma,1,0.6,19319
459.tiff,canine soft tissue sarcoma,1,0.65,19091
459.tiff,canine soft tissue sarcoma,1,0.7,18831
459.tiff,canine soft tissue sarcoma,1,0.75,18588
459.tiff,canine soft tissue sarcoma,1,0.8,18351
459.tiff,canine soft tissue sarcoma,1,0.85,18122
459.tiff,canine soft tissue sarcoma,1,0.9,17877
459.tiff,canine soft tissue sarcoma,1,0.95,17637
459.tiff,canine soft tissue sarcoma,1,1.0,17382
459.tiff,canine soft tissue sarcoma,1,1.05,17122
459.tiff,canine soft tissue sarcoma,1,1.1,16904
459.tiff,canine soft tissue sarcoma,1,1.15,16655
459.tiff,canine soft tissue sarcoma,1,1.2,16437
459.tiff,canine soft tissue sarcoma,1,1.25,16181
459.tiff,canine soft tissue sarcoma,1,1.3,15919
459.tiff,canine soft tissue sarcoma,1,1.35,15632
459.tiff,canine soft tissue sarcoma,1,1.4,15343
459.tiff,canine soft tissue sarcoma,1,1.45,15030
459.tiff,canine soft tissue sarcoma,1,1.5,14723
459.tiff,canine soft tissue sarcoma,1,1.55,14425
459.tiff,canine soft tissue sarcoma,1,1.6,14141
459.tiff,canine soft tissue sarcoma,1,1.65,13825
459.tiff,canine soft tissue sarcoma,1,1.7,13492
459.tiff,canine soft tissue sarcoma,1,1.75,13158
459.tiff,canine soft tissue sarcoma,1,1.8,12787
459.tiff,canine soft tissue sarcoma,1,1.85,12398
459.tiff,canine soft tissue sarcoma,1,1.9,12009
459.tiff,canine soft tissue sarcoma,1,1.95,11637
459.tiff,canine soft tissue sarcoma,1,2.0,11242
459.tiff,canine soft tissue sarcoma,1,2.05,10809
459.tiff,canine soft tissue sarcoma,1,2.1,10441
459.tiff,canine soft tissue sarcoma,1,2.15,10038
459.tiff,canine soft tissue sarcoma,1,2.2,9616
459.tiff,canine soft tissue sarcoma,1,2.25,9241
459.tiff,canine soft tissue sarcoma,1,2.3,8777
459.tiff,canine soft tissue sarcoma,1,2.35,8354
459.tiff,canine soft tissue sarcoma,1,2.4,7920
459.tiff,canine soft tissue sarcoma,1,2.45,7531
459.tiff,canine soft tissue sarcoma,1,2.5,7126
459.tiff,canine soft tissue sarcoma,1,2.55,6739
459.tiff,canine soft tissue sarcoma,1,2.6,6340
459.tiff,canine soft tissue sarcoma,1,2.65,5960
459.tiff,canine soft tissue sarcoma,1,2.7,5609
459.tiff,canine soft tissue sarcoma,1,2.75,5204
459.tiff,canine soft tissue sarcoma,1,2.8,4867
459.tiff,canine soft tissue sarcoma,1,2.85,4571
459.tiff,canine soft tissue sarcoma,1,2.9,4251
459.tiff,canine soft tissue sarcoma,1,2.95,3963
459.tiff,canine soft tissue sarcoma,1,3.0,3645
459.tiff,canine soft tissue sarcoma,1,3.05,3374
459.tiff,canine soft tissue sarcoma,1,3.1,3095
459.tiff,canine soft tissue sarcoma,1,3.15,2848
459.tiff,canine soft tissue sarcoma,1,3.2,2617
459.tiff,canine soft tissue sarcoma,1,3.25,2414
459.tiff,canine soft tissue sarcoma,1,3.3,2201
459.tiff,canine soft tissue sarcoma,1,3.35,1998
459.tiff,canine soft tissue sarcoma,1,3.4,1821
459.tiff,canine soft tissue sarcoma,1,3.45,1655
459.tiff,canine soft tissue sarcoma,1,3.5,1495
459.tiff,canine soft tissue sarcoma,1,3.55,1358
459.tiff,canine soft tissue sarcoma,1,3.6,1235
459.tiff,canine soft tissue sarcoma,1,3.65,1108
459.tiff,canine soft tissue sarcoma,1,3.7,1008
459.tiff,canine soft tissue sarcoma,1,3.75,896
459.tiff,canine soft tissue sarcoma,1,3.8,806
459.tiff,canine soft tissue sarcoma,1,3.85,743
459.tiff,canine soft tissue sarcoma,1,3.9,683
459.tiff,canine soft tissue sarcoma,1,3.95,609
459.tiff,canine soft tissue sarcoma,1,4.0,549
459.tiff,canine soft tissue sarcoma,1,4.05,490
459.tiff,canine soft tissue sarcoma,1,4.1,437
459.tiff,canine soft tissue sarcoma,1,4.15,396
459.tiff,canine soft tissue sarcoma,1,4.2,364
459.tiff,canine soft tissue sarcoma,1,4.25,321
459.tiff,canine soft tissue sarcoma,1,4.3,293
459.tiff,canine soft tissue sarcoma,1,4.35,263
459.tiff,canine soft tissue sarcoma,1,4.4,240
459.tiff,canine soft tissue sarcoma,1,4.45,221
459.tiff,canine soft tissue sarcoma,1,4.5,197
459.tiff,canine soft tissue sarcoma,1,4.55,174
