subset,domain,file_name,image_id,seed_index,condition,keep_region,rank_key,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,is_recorded_seed,n_gt_mitotic,tpl_sha1,n_kept_px,n_filled_px,fill_value,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,rank_key_descending,t_search_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
original_14,canine cutaneous mast cell tumor,301.tiff,301,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,14921,6383.0,2786.0,0.2533008895448562,29.609055118110238,4,False,217,39cd97b521f041020630c2e3dc848a97c19a415e,1089,1512,0.022831175476312637,100,True,100,2601,0,,0,True,1.427,6,15,25,,0.6,0.75,0.8333333333333334
original_14,canine cutaneous mast cell tumor,301.tiff,301,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,14921,6383.0,2786.0,0.2533008895448562,29.609055118110238,4,False,217,39cd97b521f041020630c2e3dc848a97c19a415e,1089,1512,0.022831175476312637,100,True,100,2601,0,,0,True,1.427,6,16,26,,0.6,0.8,0.8666666666666667
original_14,canine cutaneous mast cell tumor,301.tiff,301,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,14921,6383.0,2786.0,0.2533008895448562,29.609055118110238,4,False,217,10ef993b532e8c36d798f27b3450999dfe13fba4,830,1771,0.020989814773201942,100,True,100,2601,0,,0,True,1.674,6,15,25,,0.6,0.75,0.8333333333333334
original_14,canine cutaneous mast cell tumor,301.tiff,301,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,14921,6383.0,2786.0,0.2533008895448562,29.609055118110238,4,False,217,10ef993b532e8c36d798f27b3450999dfe13fba4,830,1771,0.020989814773201942,100,True,100,2601,0,,0,True,1.674,6,16,26,,0.6,0.8,0.8666666666666667
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,default_51,the whole window,chromatin_od,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,be53bcc2a2ecc88787bdb5afc9c106a0c64ad1da,2601,0,,100,True,100,2601,0,,0,True,1.681,8,18,28,,0.8,0.9,0.9333333333333333
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,default_51,the whole window,tm_score,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,be53bcc2a2ecc88787bdb5afc9c106a0c64ad1da,2601,0,,100,True,100,2601,0,,0,True,1.681,9,19,29,,0.9,0.95,0.9666666666666667
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,hem_rect_fill,the Otsu rectangle,chromatin_od,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,4faf055f4131b1ac36c1c3085e924916d68ae57b,414,2187,0.01792476698756218,100,True,100,2601,0,,0,True,1.75,8,17,27,,0.8,0.85,0.9
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,hem_rect_fill,the Otsu rectangle,tm_score,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,4faf055f4131b1ac36c1c3085e924916d68ae57b,414,2187,0.01792476698756218,100,True,100,2601,0,,0,True,1.75,9,19,29,,0.9,0.95,0.9666666666666667
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,df7712582af915ee2a72c4d6ac6483f0d5f77492,806,1795,0.016586827114224434,100,True,100,2601,0,,0,True,1.769,8,18,28,,0.8,0.9,0.9333333333333333
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,hem_rect_fill_1um,that rectangle + 1 um,tm_score,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,df7712582af915ee2a72c4d6ac6483f0d5f77492,806,1795,0.016586827114224434,100,True,100,2601,0,,0,True,1.769,9,19,29,,0.9,0.95,0.9666666666666667
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,fe298e7823eaec59c66b4c4030f225ccf23fbee0,544,2057,0.016862044110894203,100,True,100,2601,0,,0,True,1.781,8,18,28,,0.8,0.9,0.9333333333333333
original_14,canine cutaneous mast cell tumor,301.tiff,301,4,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,14816,4919.0,1339.0,0.2533008895448562,29.609055118110238,4,False,217,fe298e7823eaec59c66b4c4030f225ccf23fbee0,544,2057,0.016862044110894203,100,True,100,2601,0,,0,True,1.781,9,19,28,,0.9,0.95,0.9333333333333333
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,default_51,the whole window,chromatin_od,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,71ba768fa1f4439c76844f8bbc26d5bf1530a299,2601,0,,100,True,100,2601,0,,0,True,2.004,7,16,26,,0.7,0.8,0.8666666666666667
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,default_51,the whole window,tm_score,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,71ba768fa1f4439c76844f8bbc26d5bf1530a299,2601,0,,100,True,100,2601,0,,0,True,2.004,9,17,27,,0.9,0.85,0.9
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,hem_rect_fill,the Otsu rectangle,chromatin_od,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,62b72cbe6cdf1afe7248986ee54cf22536b4168e,361,2240,0.017591053619980812,100,True,100,2601,0,,0,True,1.875,6,15,25,,0.6,0.75,0.8333333333333334
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,hem_rect_fill,the Otsu rectangle,tm_score,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,62b72cbe6cdf1afe7248986ee54cf22536b4168e,361,2240,0.017591053619980812,100,True,100,2601,0,,0,True,1.875,8,17,27,,0.8,0.85,0.9
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,3703b58b3737c2244e7b6bf7f01a560bf0eaeaba,729,1872,0.017840176820755005,100,True,100,2601,0,,0,True,1.853,6,15,25,,0.6,0.75,0.8333333333333334
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,hem_rect_fill_1um,that rectangle + 1 um,tm_score,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,3703b58b3737c2244e7b6bf7f01a560bf0eaeaba,729,1872,0.017840176820755005,100,True,100,2601,0,,0,True,1.853,8,17,27,,0.8,0.85,0.9
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,170841c3c7e5cadbc7148c08cf5e1a5bae2dfc67,547,2054,0.0169586893171072,100,True,100,2601,0,,0,True,1.857,6,15,25,,0.6,0.75,0.8333333333333334
original_14,canine cutaneous mast cell tumor,301.tiff,301,5,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,14937,2472.0,3551.0,0.2533008895448562,29.609055118110238,4,False,217,170841c3c7e5cadbc7148c08cf5e1a5bae2dfc67,547,2054,0.0169586893171072,100,True,100,2601,0,,0,True,1.857,8,17,27,,0.8,0.85,0.9
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,default_51,the whole window,chromatin_od,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,ed220061df4d6d8e95189123d2b53908948adfe9,2601,0,,100,True,100,2601,0,,0,True,1.833,8,14,16,30.0,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,default_51,the whole window,tm_score,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,ed220061df4d6d8e95189123d2b53908948adfe9,2601,0,,100,True,100,2601,0,,0,True,1.833,7,10,10,,0.7,0.5,0.3333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,hem_rect_fill,the Otsu rectangle,chromatin_od,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,95486a089b0a82534bae322d15789a15e6f8a88b,576,2025,0.014484677463769913,100,True,100,2601,0,,0,True,2.029,8,14,16,30.0,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,hem_rect_fill,the Otsu rectangle,tm_score,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,95486a089b0a82534bae322d15789a15e6f8a88b,576,2025,0.014484677463769913,100,True,100,2601,0,,0,True,2.029,7,10,10,,0.7,0.5,0.3333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,1fd770385e4e729b704f4594f98650e32736b2b8,1024,1577,0.012993266806006432,100,True,100,2601,0,,0,True,1.87,8,14,15,,0.8,0.7,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,hem_rect_fill_1um,that rectangle + 1 um,tm_score,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,1fd770385e4e729b704f4594f98650e32736b2b8,1024,1577,0.012993266806006432,100,True,100,2601,0,,0,True,1.87,7,10,10,,0.7,0.5,0.3333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,a3d916fc67374e3ee2a9d60ded1fadc764a99274,663,1938,0.013630278408527374,100,True,100,2601,0,,0,True,2.031,8,14,15,,0.8,0.7,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,0,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,16292,2677.0,483.0,0.2533008895448562,29.609055118110238,4,True,22,a3d916fc67374e3ee2a9d60ded1fadc764a99274,663,1938,0.013630278408527374,100,True,100,2601,0,,0,True,2.031,7,10,10,,0.7,0.5,0.3333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,default_51,the whole window,chromatin_od,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,270970a472f29471b5c475feec5a0e3cf3e118a2,2601,0,,100,True,99,2601,0,,0,True,1.931,8,13,15,30.0,0.8,0.65,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,default_51,the whole window,tm_score,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,270970a472f29471b5c475feec5a0e3cf3e118a2,2601,0,,100,True,99,2601,0,,0,True,1.931,6,10,13,,0.6,0.5,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,hem_rect_fill,the Otsu rectangle,chromatin_od,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,666973bded1fad7844877c0bb35f4ee09e521369,464,2137,0.019621718674898148,100,True,100,2601,0,,0,True,2.133,8,14,16,30.0,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,hem_rect_fill,the Otsu rectangle,tm_score,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,666973bded1fad7844877c0bb35f4ee09e521369,464,2137,0.019621718674898148,100,True,100,2601,0,,0,True,2.133,6,10,13,,0.6,0.5,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,bc11ca9e9cc3d238f0af97c3c36fe982ac564d35,888,1713,0.017644962295889854,100,True,99,2601,0,,0,True,2.013,8,14,16,,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,bc11ca9e9cc3d238f0af97c3c36fe982ac564d35,888,1713,0.017644962295889854,100,True,99,2601,0,,0,True,2.013,6,9,13,,0.6,0.45,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,a36b0d45607895c9ac8f1f29b7ccfe18d21938e7,646,1955,0.018081052228808403,100,True,99,2601,0,,0,True,1.956,8,14,16,,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,16270,870.0,4698.0,0.2533008895448562,29.609055118110238,4,True,22,a36b0d45607895c9ac8f1f29b7ccfe18d21938e7,646,1955,0.018081052228808403,100,True,99,2601,0,,0,True,1.956,6,9,13,,0.6,0.45,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,default_51,the whole window,chromatin_od,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,b50d97a204611772e6fcbd5dda16f08406a02e91,2601,0,,100,True,100,2601,0,,0,True,1.947,8,14,15,30.0,0.8,0.7,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,default_51,the whole window,tm_score,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,b50d97a204611772e6fcbd5dda16f08406a02e91,2601,0,,100,True,100,2601,0,,0,True,1.947,7,11,12,,0.7,0.55,0.4
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,hem_rect_fill,the Otsu rectangle,chromatin_od,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,6161efce771a77bf44e5ff8a2e2bad44eb110175,432,2169,0.016378246247768402,100,True,100,2601,0,,0,True,1.942,8,14,16,30.0,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,hem_rect_fill,the Otsu rectangle,tm_score,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,6161efce771a77bf44e5ff8a2e2bad44eb110175,432,2169,0.016378246247768402,100,True,100,2601,0,,0,True,1.942,8,11,12,,0.8,0.55,0.4
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,341d2c7cf4aeb70ae9a7a29957a1b1ecddbea4c1,840,1761,0.015842875465750694,100,True,100,2601,0,,0,True,1.941,8,14,15,,0.8,0.7,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,341d2c7cf4aeb70ae9a7a29957a1b1ecddbea4c1,840,1761,0.015842875465750694,100,True,100,2601,0,,0,True,1.941,7,10,12,,0.7,0.5,0.4
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,80456906cd5a35e63510b15cd7a6d555beca4ead,672,1929,0.015142283402383327,100,True,100,2601,0,,0,True,1.84,8,14,15,,0.8,0.7,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,16265,1155.0,2592.0,0.2533008895448562,29.609055118110238,4,True,22,80456906cd5a35e63510b15cd7a6d555beca4ead,672,1929,0.015142283402383327,100,True,100,2601,0,,0,True,1.84,7,10,12,,0.7,0.5,0.4
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,default_51,the whole window,chromatin_od,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,d3705c6da52f55348fcdd81894eab2d5985146c1,2601,0,,100,True,100,2601,0,,0,True,1.708,8,13,13,,0.8,0.65,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,default_51,the whole window,tm_score,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,d3705c6da52f55348fcdd81894eab2d5985146c1,2601,0,,100,True,100,2601,0,,0,True,1.708,8,9,11,,0.8,0.45,0.36666666666666664
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,hem_rect_fill,the Otsu rectangle,chromatin_od,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,912ceae9de83b1b16a5cad58c7c78afd9429d8bf,546,2055,0.01506650447845459,100,True,100,2601,0,,0,True,1.587,8,13,13,,0.8,0.65,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,hem_rect_fill,the Otsu rectangle,tm_score,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,912ceae9de83b1b16a5cad58c7c78afd9429d8bf,546,2055,0.01506650447845459,100,True,100,2601,0,,0,True,1.587,7,10,11,,0.7,0.5,0.36666666666666664
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,c6b7edb9a872fdc6ccc5f25585640cb3d8c48496,986,1615,0.015128308907151222,100,True,100,2601,0,,0,True,1.571,8,13,13,,0.8,0.65,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,c6b7edb9a872fdc6ccc5f25585640cb3d8c48496,986,1615,0.015128308907151222,100,True,100,2601,0,,0,True,1.571,7,10,10,,0.7,0.5,0.3333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,e4dbb574e9dd481a14d06e94452f331c33782454,615,1986,0.014604797586798668,100,True,100,2601,0,,0,True,1.498,8,13,13,,0.8,0.65,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,16274,3028.0,2305.0,0.2533008895448562,29.609055118110238,4,False,22,e4dbb574e9dd481a14d06e94452f331c33782454,615,1986,0.014604797586798668,100,True,100,2601,0,,0,True,1.498,8,10,11,,0.8,0.5,0.36666666666666664
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,default_51,the whole window,chromatin_od,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,2a6915220b7d9af4a8ea281368112a89091ee118,2601,0,,100,True,100,2601,0,,0,True,1.617,8,14,16,,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,default_51,the whole window,tm_score,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,2a6915220b7d9af4a8ea281368112a89091ee118,2601,0,,100,True,100,2601,0,,0,True,1.617,7,9,13,,0.7,0.45,0.43333333333333335
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,hem_rect_fill,the Otsu rectangle,chromatin_od,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,9db5c86f738f8b1be030e3274dfedfc1cb9cec4e,432,2169,0.016422059386968613,100,True,100,2601,0,,0,True,1.431,8,14,16,,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,hem_rect_fill,the Otsu rectangle,tm_score,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,9db5c86f738f8b1be030e3274dfedfc1cb9cec4e,432,2169,0.016422059386968613,100,True,100,2601,0,,0,True,1.431,6,9,14,,0.6,0.45,0.4666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,2599d4dde4439d32d83b26529c06c889f862d96e,832,1769,0.014986135065555573,100,True,100,2601,0,,0,True,1.413,8,14,16,,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,hem_rect_fill_1um,that rectangle + 1 um,tm_score,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,2599d4dde4439d32d83b26529c06c889f862d96e,832,1769,0.014986135065555573,100,True,100,2601,0,,0,True,1.413,6,9,14,,0.6,0.45,0.4666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,f965c3f958d2f442a987331180b4171d8fb5c2fd,546,2055,0.015067276544868946,100,True,100,2601,0,,0,True,1.401,8,14,16,,0.8,0.7,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,4,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,16268,293.0,3218.0,0.2533008895448562,29.609055118110238,4,False,22,f965c3f958d2f442a987331180b4171d8fb5c2fd,546,2055,0.015067276544868946,100,True,100,2601,0,,0,True,1.401,6,9,14,,0.6,0.45,0.4666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,default_51,the whole window,chromatin_od,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,52e455b405ada001ca875da3e9874711ed228d4f,2601,0,,100,True,98,2601,0,,0,True,1.364,8,14,17,,0.8,0.7,0.5666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,default_51,the whole window,tm_score,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,52e455b405ada001ca875da3e9874711ed228d4f,2601,0,,100,True,98,2601,0,,0,True,1.364,7,12,16,,0.7,0.6,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,hem_rect_fill,the Otsu rectangle,chromatin_od,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,c64cd7d26b4b6fa4ad0f442f26c987b690ce813a,264,2337,0.01717524603009224,100,True,99,2601,0,,0,True,1.392,8,14,17,,0.8,0.7,0.5666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,hem_rect_fill,the Otsu rectangle,tm_score,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,c64cd7d26b4b6fa4ad0f442f26c987b690ce813a,264,2337,0.01717524603009224,100,True,99,2601,0,,0,True,1.392,7,11,15,,0.7,0.55,0.5
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,eb3730877d16ba1ffb492f864aa87da70d638819,600,2001,0.016726836562156677,100,True,99,2601,0,,0,True,1.427,8,14,17,,0.8,0.7,0.5666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,hem_rect_fill_1um,that rectangle + 1 um,tm_score,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,eb3730877d16ba1ffb492f864aa87da70d638819,600,2001,0.016726836562156677,100,True,99,2601,0,,0,True,1.427,7,11,16,,0.7,0.55,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,72f05b244c898ca55820063e2395437c3e528992,457,2144,0.01634957268834114,100,True,100,2601,0,,0,True,1.397,8,14,17,,0.8,0.7,0.5666666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,322,5,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,16286,4889.0,2471.0,0.2533008895448562,29.609055118110238,4,False,22,72f05b244c898ca55820063e2395437c3e528992,457,2144,0.01634957268834114,100,True,100,2601,0,,0,True,1.397,7,11,16,,0.7,0.55,0.5333333333333333
testing_35,canine cutaneous mast cell tumor,337.tiff,337,0,default_51,the whole window,chromatin_od,17124,5800.0,1938.0,0.2533008895448562,29.609055118110238,4,True,29,e0a54924c6e475d75dfa8f644a8b0866d76cf759,2601,0,,100,True,100,2601,0,,0,True,1.429,8,11,12,30.0,0.8,0.55,0.4
testing_35,canine cutaneous mast cell tumor,337.tiff,337,0,default_51,the whole window,tm_score,17124,5800.0,1938.0,0.2533008895448562,29.609055118110238,4,True,29,e0a54924c6e475d75dfa8f644a8b0866d76cf759,2601,0,,100,True,100,2601,0,,0,True,1.429,4,9,11,,0.4,0.45,0.36666666666666664
