file_name,image_id,tumor_type,mpp,seed_ann_id,base_size,n_retries,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,500,500,121,27,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,2000,2000,169,61,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,345.0,2131.0,4697.0,9433.0,12798.0,15929.0,tm_score,0.28291,5000,5000,196,96,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,100,100,75,11,0.3456221198156682
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,250,250,121,25,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,500,500,140,36,0.6451612903225806
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,1000,1000,166,58,0.7649769585253456
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,2000,2000,180,80,0.8294930875576036
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,1.5,True,False,217,109,19656,0.9446,109,2,0.0,1.0,195.0,1634.0,4442.0,6970.0,15512.0,15857.0,chromatin_od,0.28291,5000,5000,199,98,0.9170506912442397
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,500,500,121,27,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,2000,2000,169,61,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,345.0,2131.0,4697.0,9433.0,12798.0,,tm_score,0.38471,5000,5000,196,96,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,100,100,75,11,0.3456221198156682
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,250,250,121,25,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,500,500,139,37,0.6405529953917051
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,1000,1000,167,59,0.7695852534562212
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,2000,2000,183,83,0.8433179723502304
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.0,True,False,217,109,15836,0.8682,108,2,0.0,0.9953917050691244,191.0,1535.0,4080.0,6296.0,13481.0,,chromatin_od,0.38471,5000,5000,199,98,0.9170506912442397
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,500,500,121,27,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,2000,2000,169,61,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,345.0,2131.0,4697.0,9433.0,,,tm_score,0.4865,5000,5000,196,96,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,100,100,75,11,0.3456221198156682
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,250,250,120,25,0.5529953917050692
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,500,500,138,37,0.6359447004608295
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,1000,1000,165,60,0.7603686635944701
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,2000,2000,183,83,0.8433179723502304
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,2.5,True,False,217,109,10861,0.6993,106,2,0.0,0.9631336405529954,186.0,1502.0,3851.0,9713.0,,,chromatin_od,0.4865,5000,5000,200,100,0.9216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,25,25,21,3,0.0967741935483871
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,50,50,38,5,0.17511520737327188
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,100,100,71,7,0.3271889400921659
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,250,250,103,16,0.47465437788018433
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,500,500,121,27,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,1000,1000,141,43,0.6497695852534562
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,2000,2000,169,61,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,tm_score,score,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,345.0,2131.0,4697.0,,,,tm_score,0.5883,5000,5000,196,96,0.9032258064516129
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,25,25,20,3,0.09216589861751152
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,50,50,41,3,0.1889400921658986
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,100,100,76,11,0.35023041474654376
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,250,250,121,23,0.5576036866359447
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,500,500,144,41,0.663594470046083
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,1000,1000,169,64,0.7788018433179723
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,2000,2000,182,80,0.8387096774193549
301.tiff,301,canine cutaneous mast cell tumor,0.2533,14969,41,0,-0.02247,0.20359,-0.32786,25447,20,19.739,29.609,chromatin_od,od,True,3.0,True,False,217,109,6142,0.4524,101,2,0.0,0.9124423963133641,185.0,1334.0,3758.0,,,,chromatin_od,0.5883,5000,5000,198,100,0.9124423963133641
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,50,50,11,5,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,100,100,12,12,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.64073,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,25,25,7,4,0.4117647058823529
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,50,50,10,10,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,100,100,13,21,0.7647058823529411
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,250,250,16,33,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,500,500,16,38,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,1000,1000,17,42,1.0
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,-1.0,True,False,17,49,22612,0.9805,49,2,0.0,1.0,28.0,119.0,170.0,825.0,825.0,825.0,chromatin_od,-0.64073,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-0.5,True,False,17,49,22507,0.9798,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.33458,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,51,0,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,-0.5,True,False,17,49,22507,0.9798,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,-0.33458,50,50,11,5,0.6470588235294118
